user_id,workout_id,rating,completed,timestamp
898,146,2,True,2024-06-13 20:41:13.448271
336,146,3,True,2024-07-19 20:41:13.448272
607,152,4,True,2024-01-29 20:41:13.448273
838,23,3,True,2024-04-29 20:41:13.448274
757,140,4,True,2024-08-09 20:41:13.448275
469,151,3,True,2024-06-19 20:41:13.448276
602,21,5,True,2024-07-10 20:41:13.448277
571,64,3,False,2024-10-18 20:41:13.448278
403,72,5,True,2024-08-11 20:41:13.448279
540,162,2,True,2024-07-08 20:41:13.448280
72,130,3,True,2024-12-01 20:41:13.448281
782,69,4,False,2024-11-23 20:41:13.448282
24,159,4,True,2024-01-21 20:41:13.448283
624,68,4,True,2024-11-08 20:41:13.448284
812,198,4,False,2024-12-30 20:41:13.448284
485,147,5,True,2024-09-27 20:41:13.448285
56,128,2,True,2024-02-19 20:41:13.448286
986,107,5,True,2024-03-12 20:41:13.448287
223,109,4,False,2024-03-03 20:41:13.448289
632,72,4,True,2024-12-06 20:41:13.448290
179,103,4,False,2024-12-18 20:41:13.448291
800,141,5,True,2024-05-23 20:41:13.448291
434,65,4,True,2024-06-24 20:41:13.448292
937,134,5,True,2024-03-29 20:41:13.448293
450,199,1,True,2024-07-09 20:41:13.448295
793,112,4,False,2024-02-04 20:41:13.448295
884,155,3,False,2024-05-19 20:41:13.448296
492,79,3,False,2024-02-17 20:41:13.448297
189,180,4,False,2024-09-30 20:41:13.448298
578,126,4,True,2024-02-14 20:41:13.448299
810,121,3,False,2024-06-04 20:41:13.448301
961,87,3,True,2024-11-15 20:41:13.448301
420,48,4,True,2024-06-21 20:41:13.448302
249,88,4,True,2024-03-26 20:41:13.448303
588,68,3,True,2024-03-29 20:41:13.448304
649,172,3,False,2024-04-21 20:41:13.448305
164,101,5,True,2024-03-30 20:41:13.448306
745,17,5,False,2024-10-31 20:41:13.448307
255,38,3,True,2025-01-08 20:41:13.448309
476,138,3,False,2024-11-15 20:41:13.448309
806,54,3,True,2024-12-26 20:41:13.448310
417,134,5,True,2024-07-21 20:41:13.448311
170,134,5,True,2024-11-15 20:41:13.448312
317,52,1,True,2024-04-05 20:41:13.448313
174,15,5,True,2024-11-27 20:41:13.448314
470,68,1,True,2024-03-24 20:41:13.448315
345,185,3,True,2024-08-31 20:41:13.448316
445,112,5,True,2024-03-25 20:41:13.448317
18,184,5,True,2024-11-19 20:41:13.448318
70,104,5,True,2024-12-29 20:41:13.448319
592,58,5,False,2024-07-21 20:41:13.448322
527,192,4,True,2024-06-14 20:41:13.448323
688,109,3,False,2024-07-04 20:41:13.448324
456,111,4,True,2024-05-25 20:41:13.448325
269,154,5,True,2024-06-23 20:41:13.448326
631,186,5,True,2024-06-21 20:41:13.448327
811,31,4,True,2024-05-12 20:41:13.448328
188,194,5,True,2024-05-31 20:41:13.448329
569,92,1,True,2024-01-30 20:41:13.448330
711,106,4,True,2024-12-27 20:41:13.448331
529,13,4,True,2024-04-25 20:41:13.448332
434,146,1,True,2024-12-04 20:41:13.448333
288,119,5,True,2024-08-27 20:41:13.448334
918,141,5,True,2024-01-25 20:41:13.448335
567,115,3,True,2024-04-06 20:41:13.448336
499,152,5,True,2024-05-28 20:41:13.448337
441,57,4,True,2024-03-07 20:41:13.448338
781,126,4,True,2024-05-02 20:41:13.448339
303,157,5,True,2024-09-16 20:41:13.448340
87,184,3,True,2025-01-09 20:41:13.448341
830,54,5,True,2024-09-28 20:41:13.448342
438,133,3,False,2024-12-04 20:41:13.448343
541,163,5,True,2024-06-27 20:41:13.448344
22,19,4,True,2024-03-21 20:41:13.448345
833,183,2,True,2024-07-08 20:41:13.448346
797,77,3,False,2025-01-08 20:41:13.448347
560,69,3,True,2024-03-21 20:41:13.448348
517,44,2,True,2024-04-21 20:41:13.448349
762,38,2,True,2024-12-06 20:41:13.448350
675,62,5,True,2024-06-17 20:41:13.448351
503,22,5,True,2024-03-05 20:41:13.448352
714,73,5,True,2024-09-09 20:41:13.448353
467,168,5,False,2024-07-15 20:41:13.448354
101,154,5,False,2024-08-19 20:41:13.448355
583,125,1,False,2024-12-27 20:41:13.448356
942,5,5,True,2024-01-29 20:41:13.448357
675,54,5,True,2024-12-12 20:41:13.448358
685,86,2,True,2025-01-09 20:41:13.448359
141,177,4,False,2024-02-12 20:41:13.448360
578,38,5,False,2024-11-15 20:41:13.448362
710,142,4,False,2024-06-29 20:41:13.448363
840,175,5,True,2024-07-06 20:41:13.448364
228,142,2,True,2025-01-16 20:41:13.448365
281,73,1,True,2024-11-26 20:41:13.448366
684,38,5,True,2024-10-28 20:41:13.448367
828,192,1,True,2024-03-22 20:41:13.448368
431,172,3,True,2024-07-07 20:41:13.448369
40,125,4,True,2024-01-26 20:41:13.448370
519,70,5,True,2024-05-11 20:41:13.448371
686,65,3,True,2024-12-06 20:41:13.448372
663,25,1,False,2025-01-14 20:41:13.448373
211,16,4,True,2024-10-02 20:41:13.448374
302,15,4,True,2024-12-10 20:41:13.448374
86,131,3,True,2024-02-04 20:41:13.448375
397,195,5,True,2024-04-19 20:41:13.448377
253,37,5,True,2024-12-20 20:41:13.448378
533,183,5,True,2025-01-12 20:41:13.448379
769,125,2,True,2024-06-13 20:41:13.448380
891,113,4,True,2024-07-20 20:41:13.448380
381,191,4,True,2024-06-16 20:41:13.448387
444,1,2,True,2024-07-18 20:41:13.448388
33,71,5,True,2024-03-12 20:41:13.448389
260,103,4,False,2024-11-17 20:41:13.448390
234,19,5,True,2024-10-15 20:41:13.448391
515,52,2,False,2024-08-04 20:41:13.448392
859,118,4,True,2024-09-11 20:41:13.448393
308,158,5,True,2025-01-06 20:41:13.448394
739,107,4,True,2024-08-15 20:41:13.448395
796,55,3,False,2024-02-28 20:41:13.448396
70,14,2,False,2024-08-29 20:41:13.448397
454,13,3,True,2024-09-18 20:41:13.448398
439,84,3,False,2024-02-10 20:41:13.448399
825,90,5,True,2024-09-15 20:41:13.448400
364,27,2,True,2024-11-26 20:41:13.448401
983,89,2,True,2024-11-04 20:41:13.448402
766,137,3,True,2024-04-02 20:41:13.448403
481,41,4,True,2025-01-08 20:41:13.448404
144,48,4,True,2024-07-06 20:41:13.448405
24,12,5,False,2024-06-19 20:41:13.448405
965,138,5,True,2024-03-04 20:41:13.448406
425,6,3,False,2024-04-15 20:41:13.448408
746,162,4,True,2024-11-16 20:41:13.448409
845,180,3,True,2024-05-20 20:41:13.448409
175,41,1,True,2024-09-14 20:41:13.448410
844,6,4,True,2024-02-05 20:41:13.448411
325,130,5,False,2024-04-10 20:41:13.448413
869,15,1,True,2024-08-04 20:41:13.448414
671,145,1,True,2024-10-02 20:41:13.448415
860,16,5,True,2024-09-20 20:41:13.448415
348,156,4,False,2024-03-14 20:41:13.448417
798,85,4,True,2024-12-03 20:41:13.448418
18,200,4,False,2024-01-27 20:41:13.448418
44,10,5,True,2024-10-21 20:41:13.448420
155,138,3,True,2024-11-24 20:41:13.448421
867,138,3,True,2024-02-04 20:41:13.448421
922,156,2,True,2024-11-12 20:41:13.448423
377,152,5,True,2024-02-13 20:41:13.448423
743,19,3,True,2024-11-06 20:41:13.448425
883,68,5,True,2024-08-28 20:41:13.448426
828,184,5,True,2024-03-16 20:41:13.448426
402,195,3,True,2024-04-21 20:41:13.448428
225,42,2,False,2024-04-23 20:41:13.448429
217,140,4,True,2024-07-26 20:41:13.448430
568,146,3,True,2025-01-07 20:41:13.448431
31,151,5,True,2025-01-13 20:41:13.448432
869,84,4,True,2024-10-30 20:41:13.448433
59,134,3,True,2024-02-29 20:41:13.448434
892,53,4,False,2024-09-21 20:41:13.448435
898,98,2,True,2024-09-19 20:41:13.448436
353,42,4,True,2024-10-18 20:41:13.448437
935,194,1,True,2024-04-05 20:41:13.448438
445,30,4,True,2024-07-09 20:41:13.448439
235,9,4,True,2024-07-11 20:41:13.448439
191,34,4,True,2025-01-01 20:41:13.448441
992,168,1,False,2024-06-28 20:41:13.448442
530,88,4,True,2024-02-12 20:41:13.448443
913,145,4,True,2024-10-13 20:41:13.448445
738,157,4,True,2024-05-05 20:41:13.448446
679,50,5,True,2024-11-18 20:41:13.448447
583,76,2,True,2024-03-12 20:41:13.448448
874,177,4,True,2024-03-04 20:41:13.448449
566,189,4,True,2024-04-16 20:41:13.448450
245,46,4,True,2024-10-16 20:41:13.448451
995,46,5,True,2024-10-18 20:41:13.448452
862,126,2,False,2024-08-02 20:41:13.448453
76,17,5,True,2024-10-07 20:41:13.448454
547,66,1,False,2024-10-11 20:41:13.448455
267,104,4,True,2024-05-03 20:41:13.448456
317,5,5,True,2024-10-14 20:41:13.448457
812,123,2,False,2024-10-13 20:41:13.448458
121,182,5,True,2024-08-29 20:41:13.448459
836,125,2,True,2024-08-21 20:41:13.448460
25,112,5,False,2024-07-03 20:41:13.448461
432,16,4,True,2024-04-07 20:41:13.448462
160,81,4,False,2024-08-19 20:41:13.448463
596,91,5,True,2024-11-17 20:41:13.448464
114,135,4,True,2024-04-30 20:41:13.448465
735,136,3,False,2024-08-19 20:41:13.448466
900,72,5,True,2024-06-23 20:41:13.448467
502,96,2,True,2024-10-24 20:41:13.448468
166,111,4,True,2024-06-22 20:41:13.448469
703,82,5,True,2025-01-06 20:41:13.448470
175,38,4,True,2024-04-28 20:41:13.448471
1,54,2,False,2024-03-11 20:41:13.448472
899,76,2,False,2024-04-02 20:41:13.448473
741,15,3,True,2024-05-27 20:41:13.448474
86,178,3,False,2024-08-16 20:41:13.448475
574,184,2,True,2025-01-12 20:41:13.448476
320,116,5,True,2024-03-04 20:41:13.448477
401,9,3,True,2024-05-27 20:41:13.448478
382,8,5,True,2024-07-12 20:41:13.448479
718,110,5,True,2024-03-15 20:41:13.448480
617,147,5,True,2024-07-30 20:41:13.448481
318,51,3,False,2024-09-27 20:41:13.448482
803,200,4,True,2024-07-04 20:41:13.448483
250,185,3,True,2024-09-13 20:41:13.448484
525,196,3,True,2024-10-04 20:41:13.448485
675,31,4,False,2024-03-29 20:41:13.448486
555,102,5,True,2024-12-19 20:41:13.448487
898,3,1,True,2024-05-10 20:41:13.448488
952,99,3,True,2024-02-24 20:41:13.448489
623,83,3,False,2024-02-27 20:41:13.448490
717,43,5,True,2024-06-30 20:41:13.448491
896,29,5,True,2024-12-31 20:41:13.448492
256,10,1,True,2024-08-29 20:41:13.448493
307,140,3,True,2024-04-07 20:41:13.448494
950,46,5,False,2024-07-19 20:41:13.448495
144,30,3,True,2024-11-14 20:41:13.448496
658,94,5,True,2024-03-12 20:41:13.448497
391,32,2,True,2024-10-24 20:41:13.448498
813,47,4,False,2025-01-08 20:41:13.448499
676,88,4,True,2024-05-04 20:41:13.448500
169,63,5,True,2024-10-02 20:41:13.448500
990,154,3,True,2024-06-10 20:41:13.448501
298,131,3,True,2024-05-08 20:41:13.448502
233,23,3,True,2024-07-13 20:41:13.448503
903,74,4,True,2024-04-29 20:41:13.448504
271,50,5,True,2024-08-30 20:41:13.448505
60,164,5,True,2024-04-23 20:41:13.448506
296,124,1,True,2024-10-22 20:41:13.448507
467,13,5,True,2024-03-08 20:41:13.448508
235,126,1,True,2024-08-15 20:41:13.448509
677,29,4,False,2024-07-26 20:41:13.448510
706,166,5,True,2024-10-21 20:41:13.448511
234,121,1,True,2024-04-08 20:41:13.448512
368,90,1,True,2024-07-21 20:41:13.448513
695,133,3,False,2024-03-01 20:41:13.448514
845,148,5,True,2024-10-16 20:41:13.448515
232,78,4,True,2024-02-16 20:41:13.448516
873,109,4,True,2024-02-24 20:41:13.448517
491,14,5,True,2024-07-21 20:41:13.448518
619,136,5,True,2024-08-20 20:41:13.448519
503,48,5,True,2024-02-28 20:41:13.448520
890,141,4,True,2024-03-25 20:41:13.448521
735,24,1,True,2024-03-18 20:41:13.448522
592,79,2,True,2024-01-18 20:41:13.448523
746,193,5,True,2024-08-06 20:41:13.448524
381,162,5,False,2024-05-07 20:41:13.448525
696,51,5,True,2024-11-18 20:41:13.448526
428,3,2,True,2024-03-12 20:41:13.448527
697,128,2,True,2024-05-11 20:41:13.448528
646,119,2,True,2024-11-17 20:41:13.448529
732,58,2,False,2024-03-14 20:41:13.448530
800,125,4,True,2024-12-05 20:41:13.448531
364,200,5,True,2024-04-22 20:41:13.448532
202,113,4,True,2024-06-02 20:41:13.448533
882,55,4,True,2025-01-07 20:41:13.448534
146,119,4,True,2024-09-03 20:41:13.448535
836,120,1,False,2025-01-14 20:41:13.448536
639,80,5,True,2024-02-11 20:41:13.448537
457,42,4,True,2024-03-30 20:41:13.448538
135,21,2,False,2024-10-18 20:41:13.448539
626,10,4,True,2024-11-04 20:41:13.448540
264,57,4,True,2024-01-18 20:41:13.448541
64,153,1,False,2024-04-21 20:41:13.448542
491,56,3,True,2024-08-28 20:41:13.448543
647,38,3,False,2024-02-24 20:41:13.448544
41,86,3,True,2024-01-20 20:41:13.448545
296,113,3,False,2024-09-10 20:41:13.448546
3,189,4,True,2024-05-26 20:41:13.448547
913,112,4,True,2024-02-25 20:41:13.448548
706,175,4,False,2024-09-02 20:41:13.448549
975,54,5,True,2024-11-24 20:41:13.448550
110,46,4,True,2024-06-25 20:41:13.448551
221,196,4,True,2024-10-12 20:41:13.448552
370,4,5,True,2024-10-03 20:41:13.448553
368,194,4,True,2024-05-18 20:41:13.448554
436,171,2,False,2024-07-05 20:41:13.448555
918,62,3,False,2024-02-05 20:41:13.448556
4,124,5,False,2024-07-02 20:41:13.448557
244,128,5,True,2024-08-30 20:41:13.448558
902,112,5,False,2024-03-18 20:41:13.448559
166,85,4,True,2024-02-21 20:41:13.448560
26,4,5,False,2024-04-09 20:41:13.448561
395,65,1,False,2024-12-05 20:41:13.448562
474,62,4,True,2024-09-11 20:41:13.448563
17,90,5,True,2024-12-27 20:41:13.448564
728,120,3,False,2024-08-24 20:41:13.448565
92,130,2,True,2024-04-19 20:41:13.448566
483,137,3,True,2024-07-13 20:41:13.448567
543,185,5,False,2024-08-02 20:41:13.448568
205,45,1,True,2024-10-07 20:41:13.448569
502,146,4,False,2024-03-21 20:41:13.448570
931,112,2,False,2024-02-06 20:41:13.448571
400,176,4,True,2024-05-21 20:41:13.448572
207,42,5,True,2024-10-12 20:41:13.448573
619,41,2,True,2024-04-19 20:41:13.448574
146,89,1,True,2024-06-30 20:41:13.448575
879,186,4,True,2024-06-30 20:41:13.448576
101,42,4,False,2024-01-27 20:41:13.448577
880,35,3,True,2024-07-02 20:41:13.448578
830,166,4,True,2025-01-15 20:41:13.448579
880,67,5,True,2024-07-12 20:41:13.448580
241,41,3,True,2024-12-08 20:41:13.448581
923,99,3,False,2024-12-23 20:41:13.448582
759,50,4,False,2024-12-29 20:41:13.448583
163,104,4,True,2024-07-07 20:41:13.448584
884,86,1,True,2024-03-05 20:41:13.448585
173,200,4,True,2024-10-02 20:41:13.448586
502,79,5,True,2024-09-28 20:41:13.448587
547,45,3,True,2024-03-10 20:41:13.448588
284,199,4,True,2024-05-16 20:41:13.448589
359,147,1,True,2024-07-16 20:41:13.448590
381,106,4,True,2024-10-05 20:41:13.448591
870,145,4,True,2024-05-08 20:41:13.448593
905,193,4,True,2024-03-15 20:41:13.448594
972,122,4,True,2024-05-07 20:41:13.448595
911,77,2,True,2024-03-20 20:41:13.448596
533,56,5,True,2024-10-04 20:41:13.448597
820,112,4,True,2024-10-28 20:41:13.448598
163,93,3,True,2024-07-12 20:41:13.448599
609,41,5,False,2024-02-03 20:41:13.448600
307,170,1,False,2024-01-18 20:41:13.448601
339,6,5,True,2024-10-10 20:41:13.448602
55,197,3,True,2024-08-03 20:41:13.448603
983,98,4,False,2024-10-12 20:41:13.448604
333,73,3,False,2024-04-14 20:41:13.448605
127,168,3,True,2024-02-03 20:41:13.448606
940,41,1,False,2024-06-09 20:41:13.448607
705,9,5,True,2024-04-04 20:41:13.448609
243,8,5,True,2024-08-16 20:41:13.448610
861,172,4,True,2024-10-16 20:41:13.448611
600,186,5,False,2024-01-21 20:41:13.448612
848,104,5,True,2024-04-01 20:41:13.448613
409,195,4,True,2024-11-13 20:41:13.448614
503,13,4,True,2024-07-08 20:41:13.448615
727,19,1,True,2024-01-27 20:41:13.448616
604,98,5,True,2024-12-02 20:41:13.448617
303,96,5,True,2024-11-15 20:41:13.448618
464,49,1,True,2024-06-05 20:41:13.448619
235,100,4,True,2024-05-04 20:41:13.448620
696,82,5,True,2024-10-01 20:41:13.448621
38,158,2,True,2024-04-20 20:41:13.448622
139,66,3,True,2024-10-14 20:41:13.448623
195,91,3,True,2024-09-20 20:41:13.448624
769,53,1,True,2024-12-05 20:41:13.448626
647,52,3,True,2024-04-15 20:41:13.448627
1,81,3,True,2024-06-04 20:41:13.448628
96,15,3,True,2024-08-23 20:41:13.448630
713,121,4,True,2024-06-15 20:41:13.448631
413,148,3,True,2025-01-15 20:41:13.448632
538,5,2,True,2024-04-27 20:41:13.448633
855,135,5,True,2024-01-21 20:41:13.448634
429,18,5,True,2024-10-28 20:41:13.448635
235,56,4,False,2024-09-10 20:41:13.448636
349,75,4,True,2024-09-01 20:41:13.448637
756,96,4,True,2024-07-25 20:41:13.448638
870,114,3,True,2024-09-20 20:41:13.448639
481,101,1,False,2024-09-17 20:41:13.448640
839,173,4,True,2024-12-24 20:41:13.448641
396,28,5,False,2024-10-30 20:41:13.448642
351,50,2,True,2024-11-12 20:41:13.448643
416,2,4,False,2024-03-07 20:41:13.448644
886,68,1,True,2024-11-14 20:41:13.448645
916,128,2,True,2024-04-23 20:41:13.448646
887,77,4,True,2024-05-09 20:41:13.448647
51,24,3,True,2024-03-31 20:41:13.448648
81,112,5,False,2024-03-22 20:41:13.448649
36,176,4,True,2024-08-19 20:41:13.448650
67,173,3,True,2024-07-06 20:41:13.448651
641,119,4,False,2024-03-22 20:41:13.448652
882,186,5,True,2024-03-05 20:41:13.448653
667,36,1,True,2024-01-29 20:41:13.448654
757,2,4,True,2024-07-18 20:41:13.448655
623,127,5,True,2025-01-09 20:41:13.448656
680,105,2,False,2024-11-28 20:41:13.448657
481,18,5,True,2024-10-17 20:41:13.448658
468,177,3,False,2024-08-02 20:41:13.448659
142,8,2,False,2024-09-24 20:41:13.448660
356,186,4,True,2025-01-10 20:41:13.448661
709,15,2,True,2024-02-01 20:41:13.448662
471,145,4,True,2024-09-27 20:41:13.448663
621,23,4,True,2024-03-17 20:41:13.448664
888,194,2,True,2024-05-31 20:41:13.448665
591,198,5,True,2024-07-21 20:41:13.448666
902,93,4,False,2024-10-05 20:41:13.448667
673,155,4,True,2024-10-16 20:41:13.448668
439,165,3,True,2024-04-06 20:41:13.448669
531,49,2,True,2024-03-25 20:41:13.448670
127,64,5,True,2024-09-02 20:41:13.448671
205,34,5,True,2024-02-11 20:41:13.448672
29,18,2,True,2024-03-12 20:41:13.448673
445,64,4,True,2024-10-08 20:41:13.448674
966,106,4,True,2024-04-18 20:41:13.448675
719,74,3,False,2024-05-02 20:41:13.448676
464,102,5,True,2024-04-04 20:41:13.448677
280,172,1,True,2024-03-30 20:41:13.448678
151,17,3,True,2024-11-29 20:41:13.448679
240,187,1,True,2024-07-22 20:41:13.448680
266,141,3,False,2024-05-31 20:41:13.448681
694,52,3,True,2024-06-15 20:41:13.448682
105,188,5,False,2024-07-05 20:41:13.448683
937,170,5,False,2024-10-04 20:41:13.448684
433,64,1,True,2024-07-19 20:41:13.448685
913,194,5,True,2024-07-23 20:41:13.448686
497,34,4,False,2024-08-11 20:41:13.448687
440,95,3,True,2024-02-16 20:41:13.448688
748,87,1,True,2024-05-12 20:41:13.448689
685,199,2,True,2024-07-31 20:41:13.448690
158,102,3,True,2024-08-11 20:41:13.448691
172,192,5,True,2024-04-27 20:41:13.448692
494,161,4,False,2024-03-05 20:41:13.448693
970,140,5,True,2024-02-23 20:41:13.448694
311,76,5,False,2024-07-03 20:41:13.448695
403,19,3,True,2024-12-21 20:41:13.448696
669,137,5,True,2024-03-23 20:41:13.448697
770,74,2,True,2024-08-27 20:41:13.448698
676,145,1,False,2024-12-02 20:41:13.448699
659,50,4,True,2024-03-23 20:41:13.448700
903,39,3,True,2024-07-01 20:41:13.448701
666,169,3,True,2024-12-30 20:41:13.448702
367,12,5,True,2024-06-27 20:41:13.448704
550,79,3,True,2024-05-06 20:41:13.448705
643,15,3,True,2024-10-19 20:41:13.448706
870,28,4,True,2024-06-26 20:41:13.448707
255,132,4,True,2024-09-30 20:41:13.448708
208,36,3,True,2024-08-08 20:41:13.448709
450,119,5,True,2024-02-26 20:41:13.448710
95,65,4,True,2024-07-28 20:41:13.448711
860,98,4,True,2024-12-03 20:41:13.448712
839,47,5,True,2024-09-14 20:41:13.448713
478,81,5,True,2024-05-23 20:41:13.448714
683,39,2,True,2024-12-26 20:41:13.448715
190,44,5,False,2024-05-30 20:41:13.448717
711,179,5,True,2024-12-05 20:41:13.448718
484,97,4,True,2024-11-24 20:41:13.448719
733,124,4,True,2024-12-02 20:41:13.448720
536,26,4,True,2024-06-04 20:41:13.448721
756,164,3,True,2024-11-30 20:41:13.448722
423,197,5,True,2024-05-29 20:41:13.448723
836,97,4,True,2024-06-12 20:41:13.448724
640,1,5,True,2024-10-10 20:41:13.448725
605,53,4,True,2024-03-05 20:41:13.448726
812,6,5,True,2024-11-18 20:41:13.448727
133,37,3,True,2024-07-06 20:41:13.448728
55,2,5,True,2024-11-29 20:41:13.448729
989,123,5,True,2024-12-10 20:41:13.448730
510,69,4,True,2024-03-11 20:41:13.448731
670,169,4,True,2024-03-10 20:41:13.448732
541,179,2,True,2024-09-09 20:41:13.448733
410,175,4,True,2024-08-30 20:41:13.448734
211,13,5,True,2024-01-30 20:41:13.448735
666,69,3,False,2024-12-11 20:41:13.448736
293,66,5,True,2024-09-22 20:41:13.448737
987,59,4,True,2024-11-25 20:41:13.448738
734,68,3,True,2024-03-12 20:41:13.448739
115,59,3,True,2024-04-06 20:41:13.448740
949,117,4,True,2024-09-05 20:41:13.448741
670,10,2,True,2024-11-23 20:41:13.448742
259,141,5,True,2024-07-27 20:41:13.448743
763,130,5,True,2024-03-16 20:41:13.448744
122,15,3,True,2024-05-05 20:41:13.448745
299,46,3,True,2025-01-09 20:41:13.448746
775,185,4,True,2024-12-02 20:41:13.448747
381,138,4,True,2024-05-18 20:41:13.448748
561,150,3,True,2024-10-07 20:41:13.448749
889,89,4,True,2024-06-09 20:41:13.448750
841,77,5,False,2024-07-26 20:41:13.448751
297,149,3,True,2025-01-16 20:41:13.448753
362,150,5,True,2024-12-22 20:41:13.448754
589,110,1,True,2024-11-23 20:41:13.448755
463,97,5,True,2024-11-24 20:41:13.448756
438,45,3,True,2024-03-06 20:41:13.448757
127,91,2,True,2024-09-23 20:41:13.448758
197,168,1,False,2024-05-21 20:41:13.448759
221,114,1,False,2024-09-08 20:41:13.448760
995,150,2,True,2024-05-10 20:41:13.448761
91,158,1,True,2024-11-26 20:41:13.448762
411,190,3,True,2024-01-31 20:41:13.448763
8,73,1,True,2024-03-11 20:41:13.448764
544,173,4,True,2025-01-05 20:41:13.448765
468,35,5,True,2024-11-10 20:41:13.448766
320,42,5,True,2024-10-11 20:41:13.448767
394,133,4,False,2025-01-11 20:41:13.448768
269,27,5,True,2024-05-06 20:41:13.448769
191,198,1,True,2024-04-27 20:41:13.448769
861,190,2,True,2024-08-25 20:41:13.448771
675,32,3,True,2024-09-19 20:41:13.448771
61,136,5,True,2024-04-08 20:41:13.448772
438,103,5,True,2024-06-29 20:41:13.448773
264,85,4,True,2025-01-14 20:41:13.448774
797,146,3,True,2024-06-09 20:41:13.448776
95,78,4,False,2024-10-18 20:41:13.448777
553,143,2,False,2024-07-05 20:41:13.448778
926,154,4,True,2024-12-15 20:41:13.448779
470,181,4,True,2024-10-10 20:41:13.448780
661,44,2,True,2024-03-11 20:41:13.448780
716,32,1,True,2024-01-20 20:41:13.448781
779,28,5,True,2024-11-05 20:41:13.448783
514,167,4,True,2024-04-29 20:41:13.448783
690,160,3,True,2024-08-08 20:41:13.448785
937,77,4,True,2024-10-18 20:41:13.448786
194,18,5,True,2024-05-04 20:41:13.448786
482,103,3,True,2024-08-02 20:41:13.448788
899,70,2,True,2024-04-18 20:41:13.448789
336,119,4,True,2024-07-22 20:41:13.448790
435,139,4,True,2024-05-29 20:41:13.448791
196,160,1,True,2024-08-04 20:41:13.448792
855,148,3,False,2025-01-10 20:41:13.448793
249,97,3,True,2024-10-01 20:41:13.448794
498,168,4,False,2024-02-23 20:41:13.448795
212,136,3,True,2024-08-08 20:41:13.448796
665,35,4,True,2024-02-22 20:41:13.448797
670,69,5,True,2024-04-29 20:41:13.448798
466,126,5,True,2024-03-07 20:41:13.448799
874,99,4,True,2024-10-12 20:41:13.448800
651,78,4,True,2024-02-18 20:41:13.448801
221,149,5,False,2024-08-01 20:41:13.448802
154,152,5,True,2024-03-19 20:41:13.448804
249,17,2,True,2025-01-13 20:41:13.448805
279,146,1,True,2024-04-26 20:41:13.448806
440,140,5,True,2025-01-16 20:41:13.448807
948,144,5,True,2025-01-10 20:41:13.448808
816,4,4,True,2024-03-21 20:41:13.448809
276,162,5,True,2024-05-11 20:41:13.448810
514,92,5,True,2024-08-02 20:41:13.448811
88,174,4,True,2024-02-21 20:41:13.448812
799,75,3,False,2024-04-25 20:41:13.448813
923,159,4,True,2024-03-27 20:41:13.448814
642,153,4,True,2024-03-16 20:41:13.448815
505,103,5,True,2024-11-16 20:41:13.448816
590,24,4,True,2024-11-04 20:41:13.448817
772,65,5,False,2024-03-11 20:41:13.448818
241,117,5,True,2024-01-20 20:41:13.448819
653,153,1,False,2024-07-16 20:41:13.448820
740,156,1,True,2024-07-23 20:41:13.448821
675,164,4,False,2024-02-12 20:41:13.448822
236,82,3,True,2025-01-16 20:41:13.448823
128,6,4,False,2024-02-09 20:41:13.448824
503,66,2,True,2024-03-19 20:41:13.448825
200,67,3,True,2025-01-06 20:41:13.448826
962,72,2,True,2024-06-16 20:41:13.448827
902,95,3,True,2024-03-31 20:41:13.448828
543,48,1,False,2024-06-20 20:41:13.448829
502,70,5,True,2024-06-15 20:41:13.448830
650,78,3,True,2024-07-30 20:41:13.448831
492,67,5,True,2025-01-12 20:41:13.448832
21,176,5,True,2024-06-30 20:41:13.448833
234,65,5,False,2024-07-20 20:41:13.448834
714,172,4,True,2024-11-08 20:41:13.448835
643,46,2,True,2024-07-10 20:41:13.448837
416,147,1,False,2024-03-21 20:41:13.448838
148,192,5,True,2024-01-19 20:41:13.448839
970,73,1,True,2024-08-11 20:41:13.448840
29,71,5,False,2024-03-21 20:41:13.448841
361,110,4,True,2024-07-03 20:41:13.448842
308,178,4,True,2024-03-11 20:41:13.448843
883,63,2,True,2024-01-31 20:41:13.448844
942,41,5,True,2024-03-22 20:41:13.448845
162,7,4,False,2024-02-29 20:41:13.448846
869,137,5,True,2024-10-13 20:41:13.448847
852,4,4,True,2024-11-20 20:41:13.448848
61,89,1,True,2024-01-23 20:41:13.448849
125,177,3,True,2024-04-24 20:41:13.448850
456,134,3,True,2024-10-04 20:41:13.448851
71,82,1,True,2024-09-05 20:41:13.448852
838,21,1,True,2024-04-12 20:41:13.448853
907,143,3,False,2024-02-04 20:41:13.448854
876,128,5,True,2024-06-12 20:41:13.448855
466,195,4,True,2024-01-21 20:41:13.448856
243,194,3,True,2024-07-13 20:41:13.448857
490,184,4,True,2024-10-14 20:41:13.448858
761,105,4,True,2024-10-12 20:41:13.448859
221,104,4,False,2024-06-09 20:41:13.448860
473,68,4,True,2024-08-01 20:41:13.448861
959,160,3,True,2024-09-28 20:41:13.448862
533,194,2,True,2024-04-04 20:41:13.448863
494,110,3,True,2024-09-12 20:41:13.448864
899,157,3,False,2024-05-04 20:41:13.448865
82,66,4,True,2024-03-23 20:41:13.448866
856,162,5,True,2024-09-01 20:41:13.448867
879,27,3,True,2024-12-24 20:41:13.448868
